datetime,demanda_electrica,generacion_solar,generacion_eolica,precio_gas,tmin_sevilla,tmax_sevilla,velmedia_viento_sevilla,tmin_barcelona,tmax_barcelona,velmedia_viento_barcelona,tmin_madrid,tmax_madrid,velmedia_viento_madrid,tmin_valencia,tmax_valencia,velmedia_viento_valencia,hora_sin,hora_cos,diasemana_sin,diasemana_cos,precio_electricidad
2021-04-14 20:00:00,32487.3333333333,19.66666666667,8986.83333333333,21,14.1,22,3.1,9.5,15.1,5.3,9.3,20.1,3.1,12.2,16.3,2.5,-0.519583950035434,0.854419404546488,0.866025403784439,-0.5,88.85
2021-04-14 21:00:00,29576.1666666667,18.66666666667,10019.3333333333,21,14.1,22,3.1,9.5,15.1,5.3,9.3,20.1,3.1,12.2,16.3,2.5,-0.269796771157024,0.962917287347799,0.866025403784439,-0.5,80.39
2021-04-14 22:00:00,26952.8333333333,19.5,10295.1666666667,21,14.1,22,3.1,9.5,15.1,5.3,9.3,20.1,3.1,12.2,16.3,2.5,-2.44929359829471E-16,1,0.866025403784439,-0.5,73.95
2021-04-14 23:00:00,25213,18.16666666667,10166.6666666667,21,14.1,22,3.1,9.5,15.1,5.3,9.3,20.1,3.1,12.2,16.3,2.5,0,1,1.22464679914735E-16,-1,68.33
2021-04-15 00:00:00,23930.1666666667,17,9786.33333333333,21.56,13.9,21.5,1.9,9.3,15.9,6.1,10.4,16.5,2.5,8.8,14.1,3.9,0.269796771157024,0.962917287347799,1.22464679914735E-16,-1,64.94
2021-04-15 01:00:00,23043.1666666667,17,8911.5,21.56,13.9,21.5,1.9,9.3,15.9,6.1,10.4,16.5,2.5,8.8,14.1,3.9,0.519583950035434,0.854419404546488,1.22464679914735E-16,-1,63.89
2021-04-15 02:00:00,22745.3333333333,17,8322.5,21.56,13.9,21.5,1.9,9.3,15.9,6.1,10.4,16.5,2.5,8.8,14.1,3.9,0.730835964278124,0.682553143218654,1.22464679914735E-16,-1,63.19
2021-04-15 03:00:00,22527,17,8073.33333333333,21.56,13.9,21.5,1.9,9.3,15.9,6.1,10.4,16.5,2.5,8.8,14.1,3.9,0.887885218402375,0.460065037731152,1.22464679914735E-16,-1,64.62
2021-04-15 04:00:00,23029.5,17,7947.16666666667,21.56,13.9,21.5,1.9,9.3,15.9,6.1,10.4,16.5,2.5,8.8,14.1,3.9,0.979084087682323,0.203456013052634,1.22464679914735E-16,-1,65.11
2021-04-15 05:00:00,25324,16.16666666667,8025.5,21.56,13.9,21.5,1.9,9.3,15.9,6.1,10.4,16.5,2.5,8.8,14.1,3.9,0.997668769190539,-0.0682424133646709,1.22464679914735E-16,-1,68.42
2021-04-15 06:00:00,28230.3333333333,19.5,8134.16666666667,21.56,13.9,21.5,1.9,9.3,15.9,6.1,10.4,16.5,2.5,8.8,14.1,3.9,0.942260922118821,-0.334879612170986,1.22464679914735E-16,-1,77.48
2021-04-15 07:00:00,30258.5,212.66666666667,8089.83333333333,21.56,13.9,21.5,1.9,9.3,15.9,6.1,10.4,16.5,2.5,8.8,14.1,3.9,0.816969893010442,-0.576680322114867,1.22464679914735E-16,-1,82.42
2021-04-15 08:00:00,31659.6666666667,870,7816.33333333333,21.56,13.9,21.5,1.9,9.3,15.9,6.1,10.4,16.5,2.5,8.8,14.1,3.9,0.631087944326053,-0.77571129070442,1.22464679914735E-16,-1,81.34
2021-04-15 09:00:00,32291.3333333333,1817.33333333333,7660.66666666667,21.56,13.9,21.5,1.9,9.3,15.9,6.1,10.4,16.5,2.5,8.8,14.1,3.9,0.398401089846242,-0.917211301505453,1.22464679914735E-16,-1,81.27
2021-04-15 10:00:00,32505.6666666667,2761.5,7332.5,21.56,13.9,21.5,1.9,9.3,15.9,6.1,10.4,16.5,2.5,8.8,14.1,3.9,0.136166649096247,-0.990685946036331,1.22464679914735E-16,-1,80.73
2021-04-15 11:00:00,32367.1666666667,3593.66666666667,6647.66666666667,21.56,13.9,21.5,1.9,9.3,15.9,6.1,10.4,16.5,2.5,8.8,14.1,3.9,-0.136166649096246,-0.990685946036331,1.22464679914735E-16,-1,75.89
2021-04-15 12:00:00,32310.6666666667,4252.5,5866.5,21.56,13.9,21.5,1.9,9.3,15.9,6.1,10.4,16.5,2.5,8.8,14.1,3.9,-0.398401089846241,-0.917211301505453,1.22464679914735E-16,-1,74.27
2021-04-15 13:00:00,31355.3333333333,4250,5255.66666666667,21.56,13.9,21.5,1.9,9.3,15.9,6.1,10.4,16.5,2.5,8.8,14.1,3.9,-0.631087944326053,-0.77571129070442,1.22464679914735E-16,-1,68.98
2021-04-15 14:00:00,30326.3333333333,4581.16666666667,5167.33333333333,21.56,13.9,21.5,1.9,9.3,15.9,6.1,10.4,16.5,2.5,8.8,14.1,3.9,-0.816969893010442,-0.576680322114867,1.22464679914735E-16,-1,65.39
2021-04-15 15:00:00,29727.1666666667,4558.83333333333,5680.83333333333,21.56,13.9,21.5,1.9,9.3,15.9,6.1,10.4,16.5,2.5,8.8,14.1,3.9,-0.94226092211882,-0.334879612170986,1.22464679914735E-16,-1,63.98
2021-04-15 16:00:00,29323.1666666667,3629,6545.66666666667,21.56,13.9,21.5,1.9,9.3,15.9,6.1,10.4,16.5,2.5,8.8,14.1,3.9,-0.997668769190539,-0.0682424133646714,1.22464679914735E-16,-1,65.97
2021-04-15 17:00:00,29091.1666666667,2631.66666666667,7418.83333333333,21.56,13.9,21.5,1.9,9.3,15.9,6.1,10.4,16.5,2.5,8.8,14.1,3.9,-0.979084087682323,0.203456013052634,1.22464679914735E-16,-1,74.78
2021-04-15 18:00:00,29680.6666666667,1595,8084.5,21.56,13.9,21.5,1.9,9.3,15.9,6.1,10.4,16.5,2.5,8.8,14.1,3.9,-0.887885218402375,0.460065037731152,1.22464679914735E-16,-1,77
2021-04-15 19:00:00,31193.5,350.83333333333,8841.5,21.56,13.9,21.5,1.9,9.3,15.9,6.1,10.4,16.5,2.5,8.8,14.1,3.9,-0.730835964278125,0.682553143218654,1.22464679914735E-16,-1,84
2021-04-15 20:00:00,32483.8333333333,29,9371.83333333333,21.56,13.9,21.5,1.9,9.3,15.9,6.1,10.4,16.5,2.5,8.8,14.1,3.9,-0.519583950035434,0.854419404546488,1.22464679914735E-16,-1,86.49
2021-04-15 21:00:00,29891.3333333333,27,10210.8333333333,21.56,13.9,21.5,1.9,9.3,15.9,6.1,10.4,16.5,2.5,8.8,14.1,3.9,-0.269796771157024,0.962917287347799,1.22464679914735E-16,-1,78.76
2021-04-15 22:00:00,27230.6666666667,22.66666666667,10663.3333333333,21.56,13.9,21.5,1.9,9.3,15.9,6.1,10.4,16.5,2.5,8.8,14.1,3.9,-2.44929359829471E-16,1,1.22464679914735E-16,-1,72.57
2021-04-15 23:00:00,25435.3333333333,20.83333333333,10540.5,21.56,13.9,21.5,1.9,9.3,15.9,6.1,10.4,16.5,2.5,8.8,14.1,3.9,0,1,-0.866025403784438,-0.5,79.74
2021-04-16 00:00:00,24125.8333333333,22.83333333333,10001.1666666667,21.17,13,23.4,3.3,8.4,15.9,5.8,5.5,17.6,3.1,6.6,16.7,3.1,0.269796771157024,0.962917287347799,-0.866025403784438,-0.5,75.01
2021-04-16 01:00:00,23092.8333333333,23,9560.16666666667,21.17,13,23.4,3.3,8.4,15.9,5.8,5.5,17.6,3.1,6.6,16.7,3.1,0.519583950035434,0.854419404546488,-0.866025403784438,-0.5,72.84
2021-04-16 02:00:00,22691.6666666667,23,9029,21.17,13,23.4,3.3,8.4,15.9,5.8,5.5,17.6,3.1,6.6,16.7,3.1,0.730835964278124,0.682553143218654,-0.866025403784438,-0.5,71.25
2021-04-16 03:00:00,22550.1666666667,23,8763.5,21.17,13,23.4,3.3,8.4,15.9,5.8,5.5,17.6,3.1,6.6,16.7,3.1,0.887885218402375,0.460065037731152,-0.866025403784438,-0.5,67.91
2021-04-16 04:00:00,22936.3333333333,21.33333333333,8676.83333333333,21.17,13,23.4,3.3,8.4,15.9,5.8,5.5,17.6,3.1,6.6,16.7,3.1,0.979084087682323,0.203456013052634,-0.866025403784438,-0.5,69.35
2021-04-16 05:00:00,25168.1666666667,17.16666666667,8654.33333333333,21.17,13,23.4,3.3,8.4,15.9,5.8,5.5,17.6,3.1,6.6,16.7,3.1,0.997668769190539,-0.0682424133646709,-0.866025403784438,-0.5,75.24
2021-04-16 06:00:00,28301.1666666667,38.33333333333,8613.66666666667,21.17,13,23.4,3.3,8.4,15.9,5.8,5.5,17.6,3.1,6.6,16.7,3.1,0.942260922118821,-0.334879612170986,-0.866025403784438,-0.5,77.8
2021-04-16 07:00:00,30363.8333333333,1051.5,8419.5,21.17,13,23.4,3.3,8.4,15.9,5.8,5.5,17.6,3.1,6.6,16.7,3.1,0.816969893010442,-0.576680322114867,-0.866025403784438,-0.5,82.59
2021-04-16 08:00:00,31660.6666666667,3330.33333333333,8535.33333333333,21.17,13,23.4,3.3,8.4,15.9,5.8,5.5,17.6,3.1,6.6,16.7,3.1,0.631087944326053,-0.77571129070442,-0.866025403784438,-0.5,82.39
2021-04-16 09:00:00,32090.6666666667,5485.66666666667,9130.33333333333,21.17,13,23.4,3.3,8.4,15.9,5.8,5.5,17.6,3.1,6.6,16.7,3.1,0.398401089846242,-0.917211301505453,-0.866025403784438,-0.5,82.36
2021-04-16 10:00:00,31855.3333333333,7315.66666666667,9009.83333333333,21.17,13,23.4,3.3,8.4,15.9,5.8,5.5,17.6,3.1,6.6,16.7,3.1,0.136166649096247,-0.990685946036331,-0.866025403784438,-0.5,78.61
2021-04-16 11:00:00,31770.1666666667,8675.66666666667,8956.66666666667,21.17,13,23.4,3.3,8.4,15.9,5.8,5.5,17.6,3.1,6.6,16.7,3.1,-0.136166649096246,-0.990685946036331,-0.866025403784438,-0.5,76.59
2021-04-16 12:00:00,31339.8333333333,8930.5,8926.5,21.17,13,23.4,3.3,8.4,15.9,5.8,5.5,17.6,3.1,6.6,16.7,3.1,-0.398401089846241,-0.917211301505453,-0.866025403784438,-0.5,70.36
2021-04-16 13:00:00,30625.6666666667,8629.33333333333,9110.5,21.17,13,23.4,3.3,8.4,15.9,5.8,5.5,17.6,3.1,6.6,16.7,3.1,-0.631087944326053,-0.77571129070442,-0.866025403784438,-0.5,68.32
2021-04-16 14:00:00,29564.5,8374.66666666667,9347.5,21.17,13,23.4,3.3,8.4,15.9,5.8,5.5,17.6,3.1,6.6,16.7,3.1,-0.816969893010442,-0.576680322114867,-0.866025403784438,-0.5,66.63
2021-04-16 15:00:00,28885.1666666667,7902.5,9862.5,21.17,13,23.4,3.3,8.4,15.9,5.8,5.5,17.6,3.1,6.6,16.7,3.1,-0.94226092211882,-0.334879612170986,-0.866025403784438,-0.5,61.77
2021-04-16 16:00:00,28634.8333333333,7013.33333333333,10572.3333333333,21.17,13,23.4,3.3,8.4,15.9,5.8,5.5,17.6,3.1,6.6,16.7,3.1,-0.997668769190539,-0.0682424133646714,-0.866025403784438,-0.5,65.54
2021-04-16 17:00:00,28483.3333333333,6237.5,10879.6666666667,21.17,13,23.4,3.3,8.4,15.9,5.8,5.5,17.6,3.1,6.6,16.7,3.1,-0.979084087682323,0.203456013052634,-0.866025403784438,-0.5,71.81
2021-04-16 18:00:00,28662,4087.66666666667,10559.8333333333,21.17,13,23.4,3.3,8.4,15.9,5.8,5.5,17.6,3.1,6.6,16.7,3.1,-0.887885218402375,0.460065037731152,-0.866025403784438,-0.5,79.35
2021-04-16 19:00:00,29991,1271.33333333333,10836.6666666667,21.17,13,23.4,3.3,8.4,15.9,5.8,5.5,17.6,3.1,6.6,16.7,3.1,-0.730835964278125,0.682553143218654,-0.866025403784438,-0.5,88.47
2021-04-16 20:00:00,31666.6666666667,408.66666666667,11170.3333333333,21.17,13,23.4,3.3,8.4,15.9,5.8,5.5,17.6,3.1,6.6,16.7,3.1,-0.519583950035434,0.854419404546488,-0.866025403784438,-0.5,89.11
2021-04-16 21:00:00,29582.3333333333,319.33333333333,11137.3333333333,21.17,13,23.4,3.3,8.4,15.9,5.8,5.5,17.6,3.1,6.6,16.7,3.1,-0.269796771157024,0.962917287347799,-0.866025403784438,-0.5,82.09
2021-04-16 22:00:00,27110.6666666667,240.33333333333,10734.1666666667,21.17,13,23.4,3.3,8.4,15.9,5.8,5.5,17.6,3.1,6.6,16.7,3.1,-2.44929359829471E-16,1,-0.866025403784438,-0.5,80.83
2021-04-16 23:00:00,25377.6666666667,230.16666666667,10187,21.17,13,23.4,3.3,8.4,15.9,5.8,5.5,17.6,3.1,6.6,16.7,3.1,0,1,-0.866025403784439,0.5,75.5
2021-04-17 00:00:00,23658.6666666667,167,9858.5,21.7,12.7,25.1,3.3,7.4,16.2,3.6,1.3,17.2,3.6,6.4,16.4,4.4,0.269796771157024,0.962917287347799,-0.866025403784439,0.5,70.49
2021-04-17 01:00:00,22490.3333333333,135.16666666667,9547.16666666667,21.7,12.7,25.1,3.3,7.4,16.2,3.6,1.3,17.2,3.6,6.4,16.4,4.4,0.519583950035434,0.854419404546488,-0.866025403784439,0.5,67.31
2021-04-17 02:00:00,21991,102.16666666667,9280.5,21.7,12.7,25.1,3.3,7.4,16.2,3.6,1.3,17.2,3.6,6.4,16.4,4.4,0.730835964278124,0.682553143218654,-0.866025403784439,0.5,65.23
2021-04-17 03:00:00,21734.8333333333,42.66666666667,8665.66666666667,21.7,12.7,25.1,3.3,7.4,16.2,3.6,1.3,17.2,3.6,6.4,16.4,4.4,0.887885218402375,0.460065037731152,-0.866025403784439,0.5,63.24
2021-04-17 04:00:00,21657.5,42,8234.5,21.7,12.7,25.1,3.3,7.4,16.2,3.6,1.3,17.2,3.6,6.4,16.4,4.4,0.979084087682323,0.203456013052634,-0.866025403784439,0.5,63.88
2021-04-17 05:00:00,22055.1666666667,41,8171.33333333333,21.7,12.7,25.1,3.3,7.4,16.2,3.6,1.3,17.2,3.6,6.4,16.4,4.4,0.997668769190539,-0.0682424133646709,-0.866025403784439,0.5,69.42
2021-04-17 06:00:00,22892.3333333333,35.16666666667,8209.83333333333,21.7,12.7,25.1,3.3,7.4,16.2,3.6,1.3,17.2,3.6,6.4,16.4,4.4,0.942260922118821,-0.334879612170986,-0.866025403784439,0.5,72.53
2021-04-17 07:00:00,24171.5,1164.33333333333,8030,21.7,12.7,25.1,3.3,7.4,16.2,3.6,1.3,17.2,3.6,6.4,16.4,4.4,0.816969893010442,-0.576680322114867,-0.866025403784439,0.5,77.28
2021-04-17 08:00:00,26677.5,4124,8180.5,21.7,12.7,25.1,3.3,7.4,16.2,3.6,1.3,17.2,3.6,6.4,16.4,4.4,0.631087944326053,-0.77571129070442,-0.866025403784439,0.5,76.84
2021-04-17 09:00:00,28023.1666666667,6908.83333333333,8302.66666666667,21.7,12.7,25.1,3.3,7.4,16.2,3.6,1.3,17.2,3.6,6.4,16.4,4.4,0.398401089846242,-0.917211301505453,-0.866025403784439,0.5,67.27
2021-04-17 10:00:00,28305,8440.66666666667,8038,21.7,12.7,25.1,3.3,7.4,16.2,3.6,1.3,17.2,3.6,6.4,16.4,4.4,0.136166649096247,-0.990685946036331,-0.866025403784439,0.5,67.03
2021-04-17 11:00:00,28087.5,9889.33333333333,7881.83333333333,21.7,12.7,25.1,3.3,7.4,16.2,3.6,1.3,17.2,3.6,6.4,16.4,4.4,-0.136166649096246,-0.990685946036331,-0.866025403784439,0.5,68.4
2021-04-17 12:00:00,28146,10399.5,7858.16666666667,21.7,12.7,25.1,3.3,7.4,16.2,3.6,1.3,17.2,3.6,6.4,16.4,4.4,-0.398401089846241,-0.917211301505453,-0.866025403784439,0.5,64.28
2021-04-17 13:00:00,27782.6666666667,10517.6666666667,8116,21.7,12.7,25.1,3.3,7.4,16.2,3.6,1.3,17.2,3.6,6.4,16.4,4.4,-0.631087944326053,-0.77571129070442,-0.866025403784439,0.5,60.39
2021-04-17 14:00:00,26407,10421.3333333333,8306.5,21.7,12.7,25.1,3.3,7.4,16.2,3.6,1.3,17.2,3.6,6.4,16.4,4.4,-0.816969893010442,-0.576680322114867,-0.866025403784439,0.5,58.55
2021-04-17 15:00:00,25234.5,10177.8333333333,8636,21.7,12.7,25.1,3.3,7.4,16.2,3.6,1.3,17.2,3.6,6.4,16.4,4.4,-0.94226092211882,-0.334879612170986,-0.866025403784439,0.5,60.93
2021-04-17 16:00:00,24733.5,9306.83333333333,9193.5,21.7,12.7,25.1,3.3,7.4,16.2,3.6,1.3,17.2,3.6,6.4,16.4,4.4,-0.997668769190539,-0.0682424133646714,-0.866025403784439,0.5,62.52
2021-04-17 17:00:00,24576,8083.5,9574.83333333333,21.7,12.7,25.1,3.3,7.4,16.2,3.6,1.3,17.2,3.6,6.4,16.4,4.4,-0.979084087682323,0.203456013052634,-0.866025403784439,0.5,68.28
2021-04-17 18:00:00,24902.1666666667,4971.5,9634.83333333333,21.7,12.7,25.1,3.3,7.4,16.2,3.6,1.3,17.2,3.6,6.4,16.4,4.4,-0.887885218402375,0.460065037731152,-0.866025403784439,0.5,76.8
2021-04-17 19:00:00,26179.1666666667,1743,9352.33333333333,21.7,12.7,25.1,3.3,7.4,16.2,3.6,1.3,17.2,3.6,6.4,16.4,4.4,-0.730835964278125,0.682553143218654,-0.866025403784439,0.5,86.35
2021-04-17 20:00:00,28619.6666666667,667,9246.16666666667,21.7,12.7,25.1,3.3,7.4,16.2,3.6,1.3,17.2,3.6,6.4,16.4,4.4,-0.519583950035434,0.854419404546488,-0.866025403784439,0.5,85.32
2021-04-17 21:00:00,27556,560.83333333333,9120.66666666667,21.7,12.7,25.1,3.3,7.4,16.2,3.6,1.3,17.2,3.6,6.4,16.4,4.4,-0.269796771157024,0.962917287347799,-0.866025403784439,0.5,82.03
2021-04-17 22:00:00,25502.3333333333,524.83333333333,8835.16666666667,21.7,12.7,25.1,3.3,7.4,16.2,3.6,1.3,17.2,3.6,6.4,16.4,4.4,-2.44929359829471E-16,1,-0.866025403784439,0.5,78.68
2021-04-17 23:00:00,23589.6666666667,472.33333333333,8908.16666666667,21.7,12.7,25.1,3.3,7.4,16.2,3.6,1.3,17.2,3.6,6.4,16.4,4.4,0,1,-2.44929359829471E-16,1,79.46
2021-04-18 00:00:00,21925.5,469.83333333333,8917.33333333333,22.8,10,25.9,1.7,6.9,16.8,5.3,1.7,19.3,2.2,6,17.8,3.6,0.269796771157024,0.962917287347799,-2.44929359829471E-16,1,73.31
2021-04-18 01:00:00,20805.3333333333,468.66666666667,8799.5,22.8,10,25.9,1.7,6.9,16.8,5.3,1.7,19.3,2.2,6,17.8,3.6,0.519583950035434,0.854419404546488,-2.44929359829471E-16,1,73.08
2021-04-18 02:00:00,20268.1666666667,447.66666666667,8393.16666666667,22.8,10,25.9,1.7,6.9,16.8,5.3,1.7,19.3,2.2,6,17.8,3.6,0.730835964278124,0.682553143218654,-2.44929359829471E-16,1,71.17
2021-04-18 03:00:00,20008.3333333333,347.5,7746.33333333333,22.8,10,25.9,1.7,6.9,16.8,5.3,1.7,19.3,2.2,6,17.8,3.6,0.887885218402375,0.460065037731152,-2.44929359829471E-16,1,70.36
2021-04-18 04:00:00,19881.6666666667,201.66666666667,7285.5,22.8,10,25.9,1.7,6.9,16.8,5.3,1.7,19.3,2.2,6,17.8,3.6,0.979084087682323,0.203456013052634,-2.44929359829471E-16,1,70.05
2021-04-18 05:00:00,20098.1666666667,67.5,6497.33333333333,22.8,10,25.9,1.7,6.9,16.8,5.3,1.7,19.3,2.2,6,17.8,3.6,0.997668769190539,-0.0682424133646709,-2.44929359829471E-16,1,69.19
2021-04-18 06:00:00,20430.3333333333,69.83333333333,6131,22.8,10,25.9,1.7,6.9,16.8,5.3,1.7,19.3,2.2,6,17.8,3.6,0.942260922118821,-0.334879612170986,-2.44929359829471E-16,1,70.8
2021-04-18 07:00:00,20975.1666666667,1299.16666666667,5527,22.8,10,25.9,1.7,6.9,16.8,5.3,1.7,19.3,2.2,6,17.8,3.6,0.816969893010442,-0.576680322114867,-2.44929359829471E-16,1,71.76
2021-04-18 08:00:00,22987.1666666667,4712.66666666667,4761,22.8,10,25.9,1.7,6.9,16.8,5.3,1.7,19.3,2.2,6,17.8,3.6,0.631087944326053,-0.77571129070442,-2.44929359829471E-16,1,69.72
2021-04-18 09:00:00,24794.8333333333,8217.5,4297.33333333333,22.8,10,25.9,1.7,6.9,16.8,5.3,1.7,19.3,2.2,6,17.8,3.6,0.398401089846242,-0.917211301505453,-2.44929359829471E-16,1,66
2021-04-18 10:00:00,25464.8333333333,9839.83333333333,3623.33333333333,22.8,10,25.9,1.7,6.9,16.8,5.3,1.7,19.3,2.2,6,17.8,3.6,0.136166649096247,-0.990685946036331,-2.44929359829471E-16,1,66.17
2021-04-18 11:00:00,25577.8333333333,10671.3333333333,3104,22.8,10,25.9,1.7,6.9,16.8,5.3,1.7,19.3,2.2,6,17.8,3.6,-0.136166649096246,-0.990685946036331,-2.44929359829471E-16,1,66.8
2021-04-18 12:00:00,25821.6666666667,10907.8333333333,2838.16666666667,22.8,10,25.9,1.7,6.9,16.8,5.3,1.7,19.3,2.2,6,17.8,3.6,-0.398401089846241,-0.917211301505453,-2.44929359829471E-16,1,62.96
2021-04-18 13:00:00,25650.6666666667,10847.8333333333,2818.5,22.8,10,25.9,1.7,6.9,16.8,5.3,1.7,19.3,2.2,6,17.8,3.6,-0.631087944326053,-0.77571129070442,-2.44929359829471E-16,1,62.37
2021-04-18 14:00:00,24269.8333333333,10587.8333333333,2962.16666666667,22.8,10,25.9,1.7,6.9,16.8,5.3,1.7,19.3,2.2,6,17.8,3.6,-0.816969893010442,-0.576680322114867,-2.44929359829471E-16,1,59.02
2021-04-18 15:00:00,23191.6666666667,9854.33333333333,2949.5,22.8,10,25.9,1.7,6.9,16.8,5.3,1.7,19.3,2.2,6,17.8,3.6,-0.94226092211882,-0.334879612170986,-2.44929359829471E-16,1,59.07
2021-04-18 16:00:00,22873.8333333333,8733,3076.66666666667,22.8,10,25.9,1.7,6.9,16.8,5.3,1.7,19.3,2.2,6,17.8,3.6,-0.997668769190539,-0.0682424133646714,-2.44929359829471E-16,1,61.5
2021-04-18 17:00:00,22808.6666666667,6883.16666666667,3554.66666666667,22.8,10,25.9,1.7,6.9,16.8,5.3,1.7,19.3,2.2,6,17.8,3.6,-0.979084087682323,0.203456013052634,-2.44929359829471E-16,1,71.56
2021-04-18 18:00:00,23700.8333333333,4074.66666666667,3664.66666666667,22.8,10,25.9,1.7,6.9,16.8,5.3,1.7,19.3,2.2,6,17.8,3.6,-0.887885218402375,0.460065037731152,-2.44929359829471E-16,1,81.94
2021-04-18 19:00:00,25568.6666666667,1429,3355.5,22.8,10,25.9,1.7,6.9,16.8,5.3,1.7,19.3,2.2,6,17.8,3.6,-0.730835964278125,0.682553143218654,-2.44929359829471E-16,1,86.75
2021-04-18 20:00:00,28076.6666666667,618.5,3165.16666666667,22.8,10,25.9,1.7,6.9,16.8,5.3,1.7,19.3,2.2,6,17.8,3.6,-0.519583950035434,0.854419404546488,-2.44929359829471E-16,1,88.75
2021-04-18 21:00:00,27046,582.83333333333,2770.33333333333,22.8,10,25.9,1.7,6.9,16.8,5.3,1.7,19.3,2.2,6,17.8,3.6,-0.269796771157024,0.962917287347799,-2.44929359829471E-16,1,84.26
2021-04-18 22:00:00,25219,581.5,2578.5,22.8,10,25.9,1.7,6.9,16.8,5.3,1.7,19.3,2.2,6,17.8,3.6,-2.44929359829471E-16,1,-2.44929359829471E-16,1,83.36
2021-04-18 23:00:00,23310,546.16666666667,2609.83333333333,22.8,10,25.9,1.7,6.9,16.8,5.3,1.7,19.3,2.2,6,17.8,3.6,0,1,0,1,85.14
2021-04-19 00:00:00,21885.8333333333,523.66666666667,2809.5,22.86,11.9,26.2,3.6,8.6,17.1,5.3,5.2,21.1,3.1,5.7,26.2,4.4,0.269796771157024,0.962917287347799,0,1,83.78
2021-04-19 01:00:00,21094.8333333333,441.83333333333,2921.16666666667,22.86,11.9,26.2,3.6,8.6,17.1,5.3,5.2,21.1,3.1,5.7,26.2,4.4,0.519583950035434,0.854419404546488,0,1,80.72
2021-04-19 02:00:00,20718,321.33333333333,3122.16666666667,22.86,11.9,26.2,3.6,8.6,17.1,5.3,5.2,21.1,3.1,5.7,26.2,4.4,0.730835964278124,0.682553143218654,0,1,76.92
2021-04-19 03:00:00,20880.1666666667,198.66666666667,3276.83333333333,22.86,11.9,26.2,3.6,8.6,17.1,5.3,5.2,21.1,3.1,5.7,26.2,4.4,0.887885218402375,0.460065037731152,0,1,74.76
2021-04-19 04:00:00,21474.5,100.5,3281.5,22.86,11.9,26.2,3.6,8.6,17.1,5.3,5.2,21.1,3.1,5.7,26.2,4.4,0.979084087682323,0.203456013052634,0,1,75.2
2021-04-19 05:00:00,24335.8333333333,50.66666666667,3102.16666666667,22.86,11.9,26.2,3.6,8.6,17.1,5.3,5.2,21.1,3.1,5.7,26.2,4.4,0.997668769190539,-0.0682424133646709,0,1,87.97
2021-04-19 06:00:00,27724.6666666667,60,2938.83333333333,22.86,11.9,26.2,3.6,8.6,17.1,5.3,5.2,21.1,3.1,5.7,26.2,4.4,0.942260922118821,-0.334879612170986,0,1,88.75
2021-04-19 07:00:00,30284.5,1019,2483.83333333333,22.86,11.9,26.2,3.6,8.6,17.1,5.3,5.2,21.1,3.1,5.7,26.2,4.4,0.816969893010442,-0.576680322114867,0,1,95.44
2021-04-19 08:00:00,31466.8333333333,3089.33333333333,1784.66666666667,22.86,11.9,26.2,3.6,8.6,17.1,5.3,5.2,21.1,3.1,5.7,26.2,4.4,0.631087944326053,-0.77571129070442,0,1,91.21
2021-04-19 09:00:00,31982.3333333333,4721.33333333333,1327.33333333333,22.86,11.9,26.2,3.6,8.6,17.1,5.3,5.2,21.1,3.1,5.7,26.2,4.4,0.398401089846242,-0.917211301505453,0,1,90.52
2021-04-19 10:00:00,31851.3333333333,5999.83333333333,1346.66666666667,22.86,11.9,26.2,3.6,8.6,17.1,5.3,5.2,21.1,3.1,5.7,26.2,4.4,0.136166649096247,-0.990685946036331,0,1,89.15
2021-04-19 11:00:00,31742.8333333333,7244.16666666667,1502.33333333333,22.86,11.9,26.2,3.6,8.6,17.1,5.3,5.2,21.1,3.1,5.7,26.2,4.4,-0.136166649096246,-0.990685946036331,0,1,85.41
2021-04-19 12:00:00,31463.8333333333,8171,1709.33333333333,22.86,11.9,26.2,3.6,8.6,17.1,5.3,5.2,21.1,3.1,5.7,26.2,4.4,-0.398401089846241,-0.917211301505453,0,1,82.86
2021-04-19 13:00:00,30628.6666666667,8210.5,2021.16666666667,22.86,11.9,26.2,3.6,8.6,17.1,5.3,5.2,21.1,3.1,5.7,26.2,4.4,-0.631087944326053,-0.77571129070442,0,1,78.84
2021-04-19 14:00:00,29489.5,7911.5,2607.33333333333,22.86,11.9,26.2,3.6,8.6,17.1,5.3,5.2,21.1,3.1,5.7,26.2,4.4,-0.816969893010442,-0.576680322114867,0,1,73.24
2021-04-19 15:00:00,29085.1666666667,7301,3189.83333333333,22.86,11.9,26.2,3.6,8.6,17.1,5.3,5.2,21.1,3.1,5.7,26.2,4.4,-0.94226092211882,-0.334879612170986,0,1,69.24
2021-04-19 16:00:00,28595,6552,3522.16666666667,22.86,11.9,26.2,3.6,8.6,17.1,5.3,5.2,21.1,3.1,5.7,26.2,4.4,-0.997668769190539,-0.0682424133646714,0,1,73.96
2021-04-19 17:00:00,28614.8333333333,4848.66666666667,3631.16666666667,22.86,11.9,26.2,3.6,8.6,17.1,5.3,5.2,21.1,3.1,5.7,26.2,4.4,-0.979084087682323,0.203456013052634,0,1,82.46
2021-04-19 18:00:00,29279.6666666667,2504.83333333333,3253.16666666667,22.86,11.9,26.2,3.6,8.6,17.1,5.3,5.2,21.1,3.1,5.7,26.2,4.4,-0.887885218402375,0.460065037731152,0,1,85.04
